TransactionID,CustomerName,TransactionDate,AmountSpent,ProductName
524,Diana Smith,2023-09-17,607.49,Laptop
525,Diana Smith,2023-04-14,240.48,Camera
526,Diana Smith,2022-01-14,747.63,Microphone
527,Diana Smith,2023-09-28,288.21,Laptop
528,Tina Jones,2023-10-27,298.67,Headphones
529,Tina Jones,2022-01-01,751.67,Tablet
530,Tina Jones,2023-05-20,121.1,Printer
531,Tina Jones,2023-12-13,454.84,Keyboard
532,Tina Jones,2023-03-21,964.54,Bluetooth Earbuds
533,Tina Jones,2022-01-10,389.87,Camera
534,Grace Thomas,2022-07-31,817.67,Camera
535,Grace Thomas,2023-03-19,429.45,Wireless Router
536,Grace Thomas,2022-03-08,132.2,Tablet
537,Grace Thomas,2023-05-23,97.12,Mouse
538,Grace Thomas,2023-05-18,158.88,Speaker
539,Grace Thomas,2022-02-11,761.79,Tablet
540,Grace Jones,2023-01-14,352.6,Printer
541,Grace Jones,2023-04-18,578.87,Keyboard
542,Grace Jones,2023-09-15,658.27,Wireless Router
543,Grace Jones,2022-02-25,912.35,Backpack
544,Nina Martinez,2022-06-17,130.63,Monitor
545,Nina Martinez,2022-02-08,636.2,Keyboard
546,Nina Martinez,2023-02-04,443.01,Bluetooth Earbuds
547,Nina Martinez,2022-10-29,657.89,Power Bank
548,Nina Martinez,2022-06-06,453.9,Camera
549,Nina Martinez,2022-09-04,575.91,Printer
550,Nina Martinez,2023-07-16,818.99,Microphone
551,Nina Martinez,2023-07-23,995.81,Power Bank
552,Charlie Sanchez,2022-06-18,438.32,Speaker
553,Charlie Sanchez,2022-07-11,771.91,Backpack
554,Rachel Davis,2022-02-21,511.6,Mouse
555,Rachel Davis,2023-12-17,132.82,Headphones
556,Rachel Davis,2022-11-30,310.2,External Hard Drive
557,Rachel Davis,2023-09-14,608.54,Gaming Console
558,Rachel Davis,2022-05-21,137.34,Smartwatch
559,Rachel Davis,2022-02-12,37.01,Wireless Router
560,Rachel Davis,2023-01-18,886.03,Wireless Router
561,Victor Jones,2022-05-21,523.94,Camera
562,Victor Jones,2023-03-16,490.79,External Hard Drive
563,Victor Jones,2022-10-04,727.09,Mouse
564,Victor Jones,2022-05-22,126.89,Bluetooth Earbuds
565,Victor Jones,2023-08-26,122.9,Bluetooth Earbuds
566,Victor Jones,2022-10-14,683.55,Gaming Console
567,Zane Williams,2023-01-09,913.95,Smartwatch
568,Zane Williams,2023-01-14,30.77,Tablet
569,Zane Williams,2023-09-27,936.1,Keyboard
570,Zane Williams,2022-10-04,732.41,Charger
571,Zane Williams,2022-01-04,695.55,Printer
572,Zane Williams,2023-04-29,768.27,Laptop
573,Zane Williams,2023-06-09,59.65,Camera
574,Zane Williams,2022-01-26,729.89,External Hard Drive
575,Zane Williams,2022-05-23,139.1,Backpack
576,Zane Williams,2022-06-01,31.18,Bluetooth Earbuds
577,Zane Williams,2023-09-29,381.0,Speaker
578,Rachel Taylor,2022-07-18,266.18,Headphones
579,Rachel Taylor,2023-08-07,662.42,Speaker
580,Rachel Taylor,2022-03-07,786.13,Power Bank
581,Rachel Taylor,2022-11-23,689.6,Smartphone
582,Rachel Taylor,2022-10-13,766.82,Power Bank
583,Rachel Taylor,2023-07-21,198.93,Gaming Console
584,Rachel Taylor,2023-07-10,553.17,Camera
585,Rachel Taylor,2023-03-29,32.34,Microphone
586,Rachel Taylor,2023-07-12,648.29,Smartwatch
587,Rachel Taylor,2022-11-15,55.34,Tablet
588,Rachel Taylor,2022-04-19,983.75,Speaker
589,Mona Smith,2023-05-30,320.02,Speaker
590,Mona Smith,2023-03-01,438.77,Power Bank
591,Mona Smith,2022-11-11,33.18,Monitor
592,Mona Smith,2023-05-11,106.4,External Hard Drive
593,Mona Smith,2022-11-28,45.99,Speaker
594,Mona Smith,2023-07-14,160.55,Gaming Console
595,Mona Smith,2022-08-07,704.87,Power Bank
596,Mona Smith,2023-03-18,131.45,Backpack
597,Mona Smith,2023-04-01,269.8,Camera
598,Alice Johnson,2022-12-03,371.23,Smartphone
599,Alice Johnson,2022-10-01,81.53,Power Bank
600,Alice Johnson,2023-03-18,689.1,Backpack
601,Alice Johnson,2023-03-17,694.36,Mouse
602,Alice Johnson,2023-06-25,37.78,External Hard Drive
603,Alice Johnson,2022-09-04,20.27,Laptop
604,Alice Johnson,2022-11-22,460.42,Backpack
605,Alice Johnson,2023-11-17,272.45,Microphone
606,Alice Johnson,2022-12-18,849.87,Wireless Router
607,Alice Johnson,2023-05-11,399.27,Laptop
608,Alice Johnson,2023-08-03,784.46,Mouse
609,Alice Johnson,2023-02-21,80.57,Backpack
610,Alice Johnson,2022-05-31,119.68,Mouse
611,Alice Johnson,2022-10-12,116.48,Bluetooth Earbuds
612,Alice Johnson,2022-04-29,707.65,Power Bank
613,Sam Rodriguez,2023-03-18,163.51,Bluetooth Earbuds
614,Sam Rodriguez,2022-02-04,46.38,Printer
615,Sam Rodriguez,2022-03-03,419.33,Gaming Console
616,Sam Rodriguez,2023-04-18,903.96,Printer
617,Sam Rodriguez,2022-08-22,375.07,Gaming Console
618,Sam Rodriguez,2022-09-28,403.0,Headphones
619,Sam Rodriguez,2022-06-09,592.08,Smartwatch
620,Sam Rodriguez,2023-10-10,103.38,Monitor
621,Sam Rodriguez,2023-06-03,883.07,Camera
622,Sam Rodriguez,2023-06-02,515.97,Laptop
623,Sam Rodriguez,2022-04-23,214.92,Camera
624,Sam Rodriguez,2023-03-09,753.76,Desk Lamp
625,Xander Clark,2023-11-10,841.25,Bluetooth Earbuds
626,Xander Clark,2022-10-07,967.3,Power Bank
627,Xander Clark,2023-09-06,313.84,Smartphone
628,Rachel Sanchez,2022-06-06,915.07,Speaker
629,Rachel Sanchez,2022-03-05,144.01,Printer
630,Rachel Sanchez,2023-12-24,514.3,Keyboard
631,Rachel Sanchez,2023-05-07,283.91,Backpack
632,Rachel Sanchez,2022-07-16,374.67,Wireless Router
633,Rachel Sanchez,2023-06-12,101.24,Gaming Console
634,Rachel Sanchez,2023-07-22,704.82,Keyboard
635,Rachel Sanchez,2023-12-18,889.57,Wireless Router
636,Rachel Sanchez,2023-03-25,228.53,Gaming Console
637,Rachel Sanchez,2022-07-11,722.87,Charger
638,Rachel Sanchez,2023-03-17,298.65,Monitor
639,Uma Harris,2022-09-10,81.4,Gaming Console
640,Uma Harris,2023-12-17,737.54,Headphones
641,Uma Harris,2022-03-31,199.88,Gaming Console
642,Uma Harris,2022-10-18,192.76,Mouse
643,Uma Harris,2022-08-07,560.68,Speaker
644,Uma Harris,2023-06-01,718.57,Mouse
645,Uma Harris,2023-06-04,761.53,Tablet
646,Uma Harris,2023-11-13,552.7,Gaming Console
647,Uma Harris,2022-12-05,720.34,Keyboard
648,Uma Harris,2023-11-14,611.35,Smartwatch
649,Uma Harris,2023-05-10,172.49,Printer
650,Uma Harris,2022-03-11,600.79,Desk Lamp
651,Uma Harris,2022-06-30,837.03,Monitor
652,Uma Harris,2022-04-09,650.57,Printer
653,Uma Harris,2022-05-09,266.52,Charger
654,Oscar Anderson,2023-06-30,86.47,Headphones
655,Oscar Anderson,2023-07-04,347.48,Headphones
656,Oscar Anderson,2022-02-15,654.58,Camera
657,Oscar Anderson,2022-04-10,300.58,Microphone
658,Zane Lewis,2022-03-17,753.81,Backpack
659,Zane Lewis,2023-12-17,486.17,Camera
660,Zane Lewis,2022-08-07,767.85,Smartphone
661,Zane Lewis,2022-10-23,107.77,Keyboard
662,Zane Lewis,2023-02-23,897.25,Headphones
663,Zane Lewis,2022-09-29,78.69,Smartphone
664,Zane Lewis,2022-04-23,674.0,Tablet
665,Zane Lewis,2022-04-24,733.17,Speaker
666,Zane Lewis,2022-11-16,174.76,Desk Lamp
667,Zane Lewis,2022-05-04,227.38,Wireless Router
668,Zane Lewis,2022-02-28,906.17,External Hard Drive
669,Nina Taylor,2023-04-08,878.4,Speaker
670,Nina Taylor,2023-03-17,163.9,Smartwatch
671,Nina Taylor,2023-05-18,633.44,Laptop
672,Nina Taylor,2022-08-17,46.86,Charger
673,Nina Taylor,2022-02-05,566.31,Keyboard
674,Nina Taylor,2023-03-01,911.2,Wireless Router
675,Nina Taylor,2023-01-20,801.55,External Hard Drive
676,Nina Taylor,2023-10-05,944.62,Laptop
677,Frank King,2023-02-24,754.31,Monitor
678,Frank King,2022-03-26,501.41,Power Bank
679,Frank King,2022-09-14,574.12,External Hard Drive
680,Frank King,2022-09-04,902.28,External Hard Drive
681,Frank King,2022-03-19,15.41,Power Bank
682,Frank King,2023-01-17,722.57,Mouse
683,Frank King,2023-03-29,575.98,Smartphone
684,Frank King,2022-03-05,759.89,Power Bank
685,Frank King,2022-06-28,831.97,Backpack
686,Frank King,2023-08-04,648.58,Microphone
687,Frank King,2023-12-05,772.98,Backpack
688,Oscar Walker,2022-01-28,650.32,External Hard Drive
689,Oscar Walker,2023-01-03,930.15,Camera
690,Oscar Walker,2023-07-10,487.68,Printer
691,Oscar Walker,2022-06-22,319.79,Smartphone
692,Oscar Walker,2023-10-03,573.48,Power Bank
693,Oscar Walker,2023-03-01,40.35,Camera
694,Oscar Walker,2023-12-02,716.09,External Hard Drive
695,Oscar Walker,2023-03-03,358.32,Tablet
696,Charlie Brown,2022-07-31,766.93,Speaker
697,Charlie Brown,2022-03-29,219.19,External Hard Drive
698,Charlie Brown,2023-09-01,943.86,Charger
699,Charlie Brown,2022-04-07,672.61,Mouse
700,Charlie Brown,2022-11-12,157.54,Charger
701,Charlie Brown,2022-07-22,673.9,Tablet
702,Charlie Brown,2023-06-08,91.12,Desk Lamp
703,Charlie Brown,2022-09-06,876.02,External Hard Drive
704,Charlie Brown,2023-07-07,518.23,Wireless Router
705,Charlie Brown,2022-01-19,129.56,Laptop
706,Charlie Brown,2022-07-02,476.5,Speaker
707,Charlie Brown,2022-02-07,556.03,Bluetooth Earbuds
708,Charlie Brown,2022-06-14,254.69,Speaker
709,Charlie Brown,2023-11-27,902.4,Backpack
710,Charlie Brown,2022-03-14,230.88,Smartwatch
711,Tina Perez,2022-12-03,738.68,Wireless Router
712,Tina Perez,2022-08-09,64.67,Keyboard
713,Tina Perez,2023-06-04,997.49,Charger
714,Tina Perez,2022-05-27,312.31,Smartwatch
715,Tina Perez,2023-07-04,519.11,Printer
716,Tina Perez,2023-10-18,101.37,Headphones
717,Tina Perez,2023-04-02,449.04,Charger
718,Grace Allen,2023-01-29,150.91,Power Bank
719,Grace Allen,2022-11-17,869.61,Camera
720,Grace Allen,2022-07-13,707.92,Wireless Router
721,Grace Allen,2022-06-29,926.98,Smartwatch
722,Grace Allen,2023-05-28,564.25,Monitor
723,Grace Allen,2022-01-15,167.71,Camera
724,Grace Allen,2022-11-05,322.35,Smartwatch
725,Grace Allen,2022-08-26,823.8,Tablet
726,Grace Allen,2023-12-25,209.79,Charger
727,Grace Allen,2023-06-11,494.3,Smartphone
728,Grace Allen,2022-10-27,754.01,Desk Lamp
729,Grace Allen,2023-09-08,123.53,Headphones
730,Grace Allen,2022-04-14,364.54,Camera
731,Katie Davis,2022-04-12,967.61,Printer
732,Katie Davis,2023-06-22,667.93,Tablet
733,Katie Davis,2023-02-13,598.81,Smartwatch
734,Katie Davis,2022-02-25,277.13,Monitor
735,Katie Davis,2022-06-16,778.11,External Hard Drive
736,Katie Davis,2022-03-25,698.68,External Hard Drive
737,Katie Davis,2023-03-03,535.1,Charger
738,Katie Davis,2023-01-13,261.3,Printer
739,Grace Smith,2023-12-04,366.56,Microphone
740,Grace Smith,2022-12-18,495.06,Speaker
741,Grace Smith,2022-11-29,334.69,Monitor
742,Grace Smith,2023-12-05,847.72,Backpack
743,Grace Smith,2022-11-15,255.08,Microphone
744,Grace Smith,2023-07-17,514.91,Speaker
745,Grace Smith,2022-11-18,685.6,Camera
746,Grace Smith,2022-06-17,63.46,Laptop
747,Grace Smith,2022-06-21,468.2,Headphones
748,Grace Smith,2022-07-31,853.05,Bluetooth Earbuds
749,Grace Smith,2023-02-18,147.91,Desk Lamp
750,Grace Smith,2023-09-21,440.72,Monitor
751,Uma Garcia,2023-01-01,208.36,Mouse
752,Uma Garcia,2022-04-14,673.44,External Hard Drive
753,Uma Garcia,2022-04-12,930.15,External Hard Drive
754,Uma Garcia,2022-08-24,114.58,Smartwatch
755,Uma Garcia,2022-12-22,41.57,Laptop
756,Uma Garcia,2022-08-29,184.86,Headphones
757,Uma Garcia,2023-11-27,177.57,Desk Lamp
758,Uma Garcia,2023-05-02,293.59,Wireless Router
759,Uma Garcia,2023-07-12,128.41,Desk Lamp
760,Uma Garcia,2023-12-25,492.93,Mouse
761,Victor Harris,2022-08-01,11.74,Power Bank
762,Victor Harris,2022-08-29,28.64,Headphones
763,Victor Harris,2023-10-06,449.04,Camera
764,Victor Harris,2022-04-28,276.53,Printer
765,Victor Harris,2023-02-14,742.92,Laptop
766,Victor Harris,2023-12-08,336.85,Smartwatch
767,Victor Harris,2023-03-06,483.11,Tablet
768,Yara Allen,2023-02-12,924.55,Microphone
769,Yara Allen,2023-05-14,916.9,External Hard Drive
770,Yara Allen,2022-03-19,687.61,Monitor
771,Yara Allen,2022-12-18,509.59,Wireless Router
772,Yara Allen,2022-10-07,896.58,Backpack
773,Yara Allen,2022-11-09,230.04,Speaker
774,Yara Allen,2022-07-26,816.86,Tablet
775,Yara Allen,2023-06-17,946.71,Backpack
776,Yara Allen,2023-05-10,223.12,Bluetooth Earbuds
777,Yara Taylor,2023-05-01,732.55,Camera
778,Yara Taylor,2022-01-01,368.24,Monitor
779,Yara Taylor,2023-08-09,832.8,Wireless Router
780,Yara Taylor,2022-03-29,450.44,Camera
781,Yara Taylor,2023-11-12,476.92,Bluetooth Earbuds
782,Zane Moore,2022-03-24,822.17,Wireless Router
783,Zane Moore,2023-03-30,696.61,Smartphone
784,Zane Moore,2022-08-02,33.46,Camera
785,Zane Moore,2023-11-13,584.4,External Hard Drive
786,Zane Moore,2023-12-09,952.54,Bluetooth Earbuds
787,Zane Moore,2023-11-13,602.06,External Hard Drive
788,Zane Moore,2023-03-12,875.9,Monitor
789,Zane Moore,2023-05-08,444.18,Desk Lamp
790,Zane Moore,2022-07-19,77.02,Backpack
791,Zane Moore,2022-09-10,989.31,Camera
792,Zane Moore,2023-07-10,349.88,Monitor
793,Zane Moore,2023-03-16,560.59,Gaming Console
794,Bob Moore,2022-05-27,936.51,Smartwatch
795,Bob Moore,2023-11-18,55.63,Printer
796,Bob Moore,2022-12-11,53.61,Printer
797,Bob Moore,2023-09-22,576.51,Monitor
798,Bob Moore,2022-08-01,26.18,Mouse
799,Bob Moore,2022-07-09,782.69,External Hard Drive
800,Bob Moore,2023-04-27,337.6,Smartphone
801,Bob Moore,2023-08-12,588.1,Bluetooth Earbuds
802,Bob Moore,2023-09-06,178.35,Camera
803,Bob Moore,2022-06-15,221.3,Backpack
804,Bob Moore,2023-07-28,476.58,Bluetooth Earbuds
805,Bob Moore,2022-05-28,762.75,Smartwatch
806,Bob Moore,2023-10-20,346.46,Printer
807,Bob Moore,2023-08-30,26.3,Tablet
808,Tina Moore,2022-06-07,685.41,Laptop
809,Tina Moore,2022-05-08,578.45,Smartphone
810,Alice King,2023-05-21,134.12,Smartphone
811,Alice King,2022-09-18,684.26,Camera
812,Alice King,2023-12-03,331.06,External Hard Drive
813,Alice King,2022-07-24,466.05,External Hard Drive
814,Zane King,2022-12-24,508.13,Speaker
815,Zane King,2023-01-19,30.52,Bluetooth Earbuds
816,Zane King,2023-08-01,658.06,Power Bank
817,Zane King,2022-11-04,493.77,Smartwatch
818,Zane King,2022-01-12,251.01,Smartwatch
819,Zane King,2022-09-15,540.45,Laptop
820,Zane King,2022-11-30,836.38,Smartwatch
821,Zane King,2023-11-04,852.8,Keyboard
822,Zane King,2022-07-16,833.29,Gaming Console
823,Zane King,2023-01-22,206.37,Desk Lamp
824,Zane King,2022-03-25,803.66,Monitor
825,Grace Anderson,2023-04-09,234.3,External Hard Drive
826,Grace Anderson,2022-06-06,426.33,Headphones
827,Grace Anderson,2023-09-21,857.69,Smartphone
828,Grace Anderson,2022-03-19,528.56,Microphone
829,Grace Anderson,2023-03-07,562.1,Backpack
830,Grace Anderson,2022-10-29,275.91,Desk Lamp
831,Grace Anderson,2023-08-13,681.07,Keyboard
832,Grace Anderson,2023-11-25,318.64,Printer
833,Grace Anderson,2023-07-04,82.98,Keyboard
834,Grace Anderson,2023-09-11,783.52,Smartwatch
835,Diana Allen,2023-04-24,792.33,Printer
836,Diana Allen,2023-10-31,370.46,Microphone
837,Diana Allen,2023-07-30,521.74,Mouse
838,Diana Allen,2023-02-24,667.75,Monitor
839,Diana Allen,2022-04-03,244.04,Keyboard
840,Diana Allen,2022-10-20,337.67,Wireless Router
841,Diana Allen,2023-04-16,119.13,Charger
842,Diana Allen,2022-04-23,571.75,Mouse
843,Diana Allen,2022-10-12,737.67,Bluetooth Earbuds
844,Diana Allen,2023-03-22,548.16,External Hard Drive
845,Diana Allen,2022-04-27,793.71,Mouse
846,Diana Allen,2022-02-03,158.39,Gaming Console
847,Diana Allen,2022-12-03,976.54,External Hard Drive
848,Diana Davis,2023-10-12,461.04,Charger
849,Diana Davis,2023-07-18,529.16,Microphone
850,Diana Davis,2023-11-19,307.61,Gaming Console
851,Katie Lewis,2022-03-05,275.55,Tablet
852,Katie Lewis,2023-07-14,741.47,Power Bank
853,Katie Lewis,2022-06-14,916.38,Smartwatch
854,Katie Lewis,2023-01-12,987.4,External Hard Drive
855,Katie Lewis,2023-03-26,618.13,Tablet
856,Katie Lewis,2023-05-13,588.25,Printer
857,Katie Lewis,2023-05-30,361.48,Backpack
858,Katie Lewis,2022-07-17,797.68,Keyboard
859,Katie Lewis,2023-08-29,820.06,Desk Lamp
860,Katie Lewis,2023-06-24,205.57,Bluetooth Earbuds
861,Katie Lewis,2022-04-27,163.91,External Hard Drive
862,Katie Lewis,2022-09-25,772.61,Printer
863,Katie Lewis,2022-05-25,488.17,Bluetooth Earbuds
864,Katie Lewis,2022-08-16,74.53,Monitor
865,Frank Perez,2023-09-22,401.57,Camera
866,Frank Perez,2022-03-01,734.24,Bluetooth Earbuds
867,Frank Perez,2023-01-25,776.42,Smartphone
868,Frank Perez,2023-12-11,74.34,Smartwatch
869,Eve Perez,2022-07-21,335.41,Keyboard
870,Eve Perez,2023-05-02,189.94,Charger
871,Eve Perez,2023-11-07,338.46,Gaming Console
872,Eve Perez,2022-10-11,435.69,Mouse
873,Eve Perez,2023-07-27,915.55,Mouse
874,Eve Perez,2022-05-31,455.18,Headphones
875,Eve Perez,2022-07-31,532.94,Wireless Router
876,Eve Perez,2022-11-21,969.75,Charger
877,Eve Perez,2022-10-24,984.57,Monitor
878,Mona Jones,2022-04-27,816.4,Smartwatch
879,Mona Jones,2023-01-28,857.77,Bluetooth Earbuds
880,Mona Jones,2022-09-29,792.7,Backpack
881,Mona Jones,2023-08-15,909.45,Headphones
882,Mona Jones,2022-09-15,375.48,Wireless Router
883,Mona Jones,2022-05-08,56.57,Keyboard
884,Mona Jones,2022-03-29,782.38,Microphone
885,Mona Jones,2023-04-26,903.88,Monitor
886,Mona Jones,2022-05-20,824.71,Smartwatch
887,Mona Jones,2023-08-10,377.42,Laptop
888,Mona Jones,2023-02-02,651.71,Keyboard
889,Mona Jones,2023-07-19,699.78,Smartwatch
890,Bob Miller,2023-02-27,627.68,Mouse
891,Bob Miller,2022-09-22,177.66,Keyboard
892,Bob Miller,2023-01-17,199.01,Power Bank
893,Bob Miller,2022-02-01,857.84,Printer
894,Bob Miller,2023-04-30,110.96,Monitor
895,Bob Miller,2023-07-11,537.85,Microphone
896,Bob Miller,2023-11-05,38.24,Smartwatch
897,Bob Miller,2022-10-02,589.52,Printer
898,Bob Miller,2023-01-16,793.56,Charger
899,Bob Miller,2023-07-04,139.4,External Hard Drive
900,Bob Miller,2022-10-24,888.92,Bluetooth Earbuds
901,Bob Miller,2023-02-20,846.02,Headphones
902,Leo Taylor,2022-06-22,953.16,Headphones
903,Leo Taylor,2023-09-23,493.91,Printer
904,Leo Taylor,2023-08-01,898.31,Smartphone
905,Leo Taylor,2022-10-16,501.08,Tablet
906,Leo Taylor,2023-05-05,747.84,Camera
907,Leo Taylor,2022-11-21,458.89,Desk Lamp
908,Oscar Wilson,2022-02-14,235.95,Bluetooth Earbuds
909,Oscar Wilson,2022-12-19,310.26,Headphones
910,Oscar Wilson,2022-05-26,901.48,Charger
911,Oscar Wilson,2023-12-04,81.52,Backpack
912,Oscar Wilson,2023-10-02,889.29,Printer
913,Grace Taylor,2022-08-30,694.22,Laptop
914,Grace Taylor,2022-08-09,479.3,Mouse
915,Grace Taylor,2022-07-13,537.23,Smartwatch
916,Grace Taylor,2022-01-17,952.86,Tablet
917,Grace Taylor,2022-04-01,599.24,External Hard Drive
918,Grace Taylor,2022-02-28,305.66,Keyboard
919,Grace Taylor,2022-01-04,492.22,Speaker
920,Mona Allen,2022-03-30,145.36,Speaker
921,Mona Allen,2023-04-29,694.71,Power Bank
922,Mona Allen,2023-08-25,667.84,Camera
923,Mona Allen,2023-06-24,78.31,Keyboard
924,Yara Martinez,2023-12-19,330.45,Power Bank
925,Yara Martinez,2022-06-18,295.39,Bluetooth Earbuds
926,Yara Martinez,2022-03-20,420.07,External Hard Drive
927,Yara Martinez,2023-01-28,573.49,Printer
928,Yara Martinez,2023-09-23,13.1,Bluetooth Earbuds
929,Yara Martinez,2022-05-05,586.15,Smartwatch
930,Yara Martinez,2023-10-10,887.87,Power Bank
931,Jack Lewis,2023-04-07,897.37,Desk Lamp
932,Jack Lewis,2022-04-26,209.16,Charger
933,Jack Lewis,2022-01-17,447.14,Wireless Router
934,Jack Lewis,2023-10-03,132.52,Power Bank
935,Jack Lewis,2023-03-24,258.05,Smartwatch
936,Jack Lewis,2023-07-08,702.72,Printer
937,Jack Lewis,2022-10-28,692.81,Mouse
938,Jack Lewis,2022-01-12,566.5,Printer
939,Jack Lewis,2022-03-13,452.74,Backpack
940,Jack Lewis,2022-06-17,112.63,Bluetooth Earbuds
941,Jack Lewis,2023-08-24,654.39,Camera
942,Jack Lewis,2023-02-28,730.2,Speaker
943,Rachel Jones,2023-01-10,441.07,Gaming Console
944,Rachel Jones,2022-10-24,542.84,Backpack
945,Rachel Jones,2022-08-17,519.02,Wireless Router
946,Rachel Jones,2023-10-10,719.13,Mouse
947,Rachel Jones,2023-01-13,507.05,Monitor
948,Rachel Jones,2022-08-07,568.65,Camera
949,Rachel Jones,2023-07-26,222.26,External Hard Drive
950,Rachel Jones,2022-11-26,302.05,Charger
951,Nina King,2023-11-22,774.16,Backpack
952,Nina King,2023-09-21,167.77,Wireless Router
953,Nina King,2022-03-14,849.92,Tablet
954,Nina King,2022-11-01,383.94,Headphones
955,Nina King,2022-01-04,713.35,Charger
956,Nina King,2022-07-15,986.41,Headphones
957,Nina King,2023-08-12,177.27,Mouse
958,Nina King,2022-10-25,999.25,Smartphone
959,Nina King,2022-10-22,647.25,Charger
960,Nina King,2023-04-02,693.46,Desk Lamp
961,Nina King,2023-12-21,271.84,Backpack
962,Nina King,2023-08-25,452.95,Microphone
963,Nina King,2023-11-11,119.95,Smartwatch
964,Nina King,2022-01-26,170.39,Bluetooth Earbuds
965,Alice Moore,2023-03-08,568.22,Mouse
966,Alice Moore,2023-06-01,839.35,Charger
967,Alice Moore,2023-05-02,945.78,Wireless Router
968,Alice Moore,2023-01-03,964.26,Speaker
969,Alice Moore,2023-11-05,12.46,Charger
970,Alice Moore,2022-01-10,878.56,Monitor
971,Alice Moore,2022-04-09,444.1,Smartphone
972,Alice Moore,2023-01-18,399.22,Smartphone
973,Alice Moore,2022-05-21,408.08,Printer
974,Alice Moore,2022-12-11,854.13,Microphone
975,Alice Moore,2022-11-16,378.94,Bluetooth Earbuds
976,Alice Moore,2023-05-29,557.76,Smartwatch
977,Alice Moore,2023-04-25,505.28,Keyboard
978,Alice Moore,2022-04-30,515.84,Power Bank
979,Alice Moore,2023-12-25,838.16,Charger
980,Eve Robinson,2023-12-06,690.57,Tablet
981,Eve Robinson,2022-09-18,603.56,Bluetooth Earbuds
982,Eve Robinson,2023-12-22,534.09,Backpack
983,Eve Robinson,2022-05-24,189.31,Bluetooth Earbuds
984,Eve Robinson,2023-07-01,272.18,Monitor
985,Eve Robinson,2022-07-30,68.01,Mouse
986,Eve Robinson,2023-02-21,949.41,Wireless Router
987,Eve Robinson,2022-12-31,539.0,Wireless Router
988,Eve Robinson,2022-09-22,228.14,Backpack
989,Eve Robinson,2023-09-04,785.63,Speaker
990,Eve Robinson,2023-04-20,221.14,Tablet
991,Paul Perez,2023-01-15,775.27,Charger
992,Paul Perez,2023-11-06,384.09,Power Bank
993,Paul Perez,2022-08-31,817.78,Mouse
994,Paul Perez,2023-05-12,797.44,Wireless Router
995,Paul Perez,2022-04-03,800.78,Speaker
996,Paul Perez,2022-01-23,404.79,Power Bank
997,Paul Perez,2022-10-07,602.35,Gaming Console
998,Paul Perez,2023-08-18,87.38,Power Bank
999,Paul Perez,2023-08-28,121.51,Charger
1000,Paul Perez,2023-01-06,407.14,Tablet
1001,Paul Perez,2023-11-04,870.3,Power Bank
1002,Paul Perez,2022-08-04,827.88,Mouse
1003,Paul Perez,2023-11-16,64.06,Keyboard
1004,Yara Walker,2022-02-25,39.2,Smartwatch
1005,Yara Walker,2022-09-06,570.51,Headphones
